time;gFx;gFy;gFz;TgF
37.720360411;0,2946;0,1283;0,7951;0,858
37.720602077;0,2960;0,1204;0,8276;0,887
37.723260931;0,2982;0,1114;0,8700;0,926
37.728652598;0,3050;0,1000;0,9056;0,961
37.731794786;0,3081;0,0834;0,9416;0,994
37.735420306;0,3121;0,0632;0,9838;1,034
37.739008327;0,3130;0,0447;1,0155;1,064
37.743543744;0,3127;0,0297;1,0458;1,092
37.747198431;0,3076;0,0129;1,0776;1,121
37.751115098;0,2953;-0,0025;1,0981;1,137
37.755268223;0,2782;-0,0163;1,1147;1,149
37.759455723;0,2599;-0,0288;1,1280;1,158
37.763638536;0,2417;-0,0369;1,1289;1,155
37.767132806;0,2264;-0,0420;1,1223;1,146
37.771268744;0,2118;-0,0457;1,1074;1,128
37.777401556;0,2004;-0,0446;1,0889;1,108
37.779148952;0,1892;-0,0410;1,0653;1,083
37.782785411;0,1818;-0,0383;1,0444;1,061
37.786957806;0,1714;-0,0369;1,0266;1,041
37.798500515;0,1564;-0,0358;1,0109;1,024
37.799507286;0,1441;-0,0297;0,9930;1,004
37.806365098;0,1342;-0,0244;0,9736;0,983
37.806798952;0,1273;-0,0183;0,9479;0,957
37.840990619;0,1187;-0,0090;0,9114;0,919
37.842026036;0,1111;0,0005;0,8790;0,886
37.842263536;0,1048;0,0096;0,8463;0,853
37.842465619;0,0986;0,0212;0,8085;0,815
37.842749473;0,0927;0,0296;0,7789;0,785
37.842966661;0,0894;0,0353;0,7520;0,758
37.843183327;0,0870;0,0425;0,7245;0,731
37.843392181;0,0834;0,0447;0,7061;0,712
37.843590098;0,0801;0,0482;0,6915;0,698
37.843801556;0,0764;0,0544;0,6805;0,687
37.846413015;0,0727;0,0595;0,6714;0,678
37.850378119;0,0703;0,0646;0,6608;0,668
37.85649739;0,0621;0,0720;0,6500;0,657
37.859627077;0,0586;0,0780;0,6399;0,647
37.862386973;0,0546;0,0811;0,6289;0,636
37.866266661;0,0511;0,0853;0,6201;0,628
37.871216661;0,0494;0,0879;0,6167;0,625
37.875592702;0,0486;0,0901;0,6163;0,625
37.880738015;0,0472;0,0953;0,6225;0,632
37.882128119;0,0471;0,1003;0,6294;0,639
37.887530202;0,0480;0,1097;0,6449;0,656
37.890143223;0,0483;0,1155;0,6565;0,668
37.896272911;0,0510;0,1201;0,6687;0,681
37.900283327;0,0517;0,1259;0,6829;0,696
37.901921348;0,0489;0,1295;0,6955;0,709
37.906126036;0,0442;0,1341;0,7089;0,723
37.915491661;0,0398;0,1359;0,7229;0,737
37.916133848;0,0352;0,1397;0,7313;0,745
37.917806765;0,0335;0,1424;0,7386;0,753
37.922909369;0,0280;0,1498;0,7459;0,761
37.92834114;0,0269;0,1552;0,7520;0,768
37.931514056;0,0282;0,1637;0,7634;0,781
37.935869265;0,0285;0,1739;0,7834;0,803
37.937844265;0,0272;0,1803;0,8070;0,827
37.964757806;0,0239;0,1843;0,8448;0,865
37.966155202;0,0213;0,1858;0,8844;0,904
37.966895306;0,0140;0,1876;0,9149;0,934
37.967363536;0,0087;0,1863;0,9434;0,962
37.967633848;0,0039;0,1827;0,9722;0,989
37.967873431;-0,0026;0,1760;0,9932;1,009
37.968202598;-0,0132;0,1682;1,0086;1,023
37.970045827;-0,0218;0,1633;1,0194;1,033
37.979614056;-0,0299;0,1605;1,0293;1,042
37.981169786;-0,0391;0,1562;1,0387;1,051
37.982770306;-0,0444;0,1480;1,0506;1,062
37.985460931;-0,0449;0,1426;1,0621;1,073
37.989685411;-0,0488;0,1376;1,0711;1,081
37.995651556;-0,0594;0,1316;1,0814;1,091
37.997643223;-0,0677;0,1252;1,0896;1,099
38.001047911;-0,0758;0,1157;1,1036;1,112
38.005105202;-0,0765;0,1080;1,1197;1,128
38.010135931;-0,0719;0,1031;1,1453;1,152
38.017923431;-0,0624;0,1009;1,1806;1,187
38.018361973;-0,0479;0,1043;1,2268;1,232
38.020798431;-0,0423;0,1089;1,2585;1,264
38.028391661;-0,0429;0,1130;1,2843;1,290
38.029408848;-0,0503;0,1131;1,2985;1,304
38.032864577;-0,0601;0,1146;1,2976;1,304
38.038096348;-0,0670;0,1149;1,2848;1,292
38.042622911;-0,0789;0,1217;1,2610;1,269
38.045034369;-0,0928;0,1293;1,2352;1,245
38.049279681;-0,1083;0,1393;1,2032;1,216
38.052963536;-0,1328;0,1536;1,1559;1,174
38.057836452;-0,1529;0,1649;1,1114;1,134
38.061257286;-0,1728;0,1755;1,0688;1,097
38.064813015;-0,1925;0,1903;1,0272;1,062
38.068717702;-0,2047;0,2033;0,9969;1,038
38.074026556;-0,2137;0,2179;0,9772;1,024
38.076774473;-0,2179;0,2377;0,9599;1,013
38.082739577;-0,2170;0,2500;0,9498;1,006
38.084725515;-0,2150;0,2596;0,9473;1,005
38.088700515;-0,2138;0,2676;0,9558;1,015
38.099362494;-0,2078;0,2703;0,9649;1,023
38.101325515;-0,1939;0,2708;0,9730;1,028
38.102742181;-0,1820;0,2731;0,9796;1,033
38.106469265;-0,1667;0,2754;0,9837;1,035
38.135356765;-0,1423;0,2738;0,9936;1,040
38.137504161;-0,1141;0,2710;1,0042;1,046
38.138318744;-0,0800;0,2645;1,0253;1,062
38.139706765;-0,0389;0,2541;1,0708;1,101
38.142839056;-0,0066;0,2410;1,1250;1,151
38.143501036;0,0222;0,2226;1,1857;1,207
38.144145827;0,0439;0,1981;1,2679;1,284
38.14474739;0,0551;0,1704;1,3448;1,357
38.145271869;0,0625;0,1385;1,4207;1,429
38.145655202;0,0703;0,0982;1,5001;1,505
38.150804161;0,0775;0,0633;1,5717;1,575
38.153950515;0,0800;0,0270;1,6382;1,640
38.16675364;0,0759;-0,0142;1,7049;1,707
38.167779681;0,0715;-0,0477;1,7449;1,747
38.169535931;0,0694;-0,0759;1,7672;1,770
38.169975515;0,0698;-0,1006;1,7710;1,775
38.174334369;0,0601;-0,1203;1,7587;1,764
38.175805723;0,0557;-0,1358;1,7362;1,742
38.179944265;0,0561;-0,1454;1,6969;1,704
38.183904161;0,0544;-0,1473;1,6508;1,658
38.187920827;0,0553;-0,1436;1,5988;1,606
38.192549994;0,0612;-0,1335;1,5325;1,539
38.195709369;0,0703;-0,1238;1,4732;1,480
38.199719786;0,0813;-0,1117;1,4129;1,420
38.203618744;0,0935;-0,0960;1,3439;1,351
38.210500515;0,1013;-0,0801;1,2861;1,293
38.214120827;0,1105;-0,0638;1,2245;1,231
38.216315619;0,1201;-0,0429;1,1539;1,161
38.243523431;0,1274;-0,0253;1,0939;1,102
38.245033848;0,1346;-0,0037;1,0356;1,044
38.245351036;0,1378;0,0129;0,9928;1,002
38.245543744;0,1348;0,0252;0,9593;0,969
38.245708327;0,1352;0,0363;0,9289;0,939
38.245871348;0,1339;0,0456;0,8941;0,905
38.246039577;0,1348;0,0542;0,8645;0,877
38.248738015;0,1347;0,0635;0,8389;0,852
38.253624994;0,1339;0,0736;0,8109;0,825
38.255352598;0,1366;0,0838;0,7893;0,805
38.259471348;0,1385;0,0920;0,7731;0,791
38.263363015;0,1358;0,1040;0,7639;0,783
38.267706765;0,1324;0,1091;0,7651;0,784
38.271574473;0,1317;0,1153;0,7698;0,789
38.276755723;0,1333;0,1212;0,7799;0,800
38.27910364;0,1367;0,1252;0,7882;0,810
38.283608327;0,1449;0,1302;0,7974;0,821
38.287374473;0,1538;0,1353;0,8175;0,843
38.291961973;0,1615;0,1423;0,8334;0,861
38.29527864;0,1653;0,1457;0,8467;0,875
38.299014577;0,1641;0,1479;0,8554;0,883
38.303851556;0,1574;0,1488;0,8593;0,886
38.307740619;0,1512;0,1484;0,8590;0,885
38.31118489;0,1447;0,1470;0,8550;0,880
38.316465098;0,1357;0,1447;0,8500;0,873
38.319374994;0,1268;0,1425;0,8447;0,866
38.325599473;0,1194;0,1428;0,8406;0,861
38.328581765;0,1150;0,1430;0,8374;0,857
38.332752077;0,1092;0,1428;0,8346;0,854
38.336158848;0,1048;0,1442;0,8312;0,850
38.338589577;0,0995;0,1475;0,8319;0,851
38.344826556;0,0951;0,1505;0,8298;0,849
38.346835411;0,0908;0,1509;0,8270;0,846
38.350760411;0,0867;0,1539;0,8208;0,840
38.354761452;0,0839;0,1565;0,8139;0,833
38.363374994;0,0828;0,1588;0,8073;0,827
38.364023431;0,0801;0,1616;0,8039;0,824
38.366595306;0,0803;0,1629;0,7977;0,818
38.370349994;0,0784;0,1617;0,7938;0,814
38.40755989;0,0786;0,1624;0,7912;0,812
38.409174994;0,0806;0,1632;0,7905;0,811
38.40980989;0,0798;0,1627;0,7863;0,807
38.410352077;0,0820;0,1647;0,7829;0,804
38.411076556;0,0828;0,1648;0,7777;0,799
38.411792181;0,0830;0,1649;0,7739;0,796
38.412345827;0,0875;0,1629;0,7725;0,794
38.413327077;0,0929;0,1608;0,7769;0,799
38.415488015;0,0973;0,1578;0,7841;0,806
38.416188015;0,1060;0,1531;0,7956;0,817
38.417273431;0,1107;0,1484;0,8174;0,838
38.41905364;0,1156;0,1411;0,8403;0,860
38.424479681;0,1160;0,1356;0,8619;0,880
38.427868223;0,1155;0,1281;0,8796;0,896
38.430318223;0,1144;0,1215;0,8893;0,905
38.433961452;0,1119;0,1172;0,8896;0,904
38.441032285;0,1128;0,1112;0,8872;0,901
38.442405202;0,1122;0,1082;0,8890;0,903
38.44570416;0,1113;0,1068;0,8916;0,905
38.449688535;0,1107;0,1027;0,8929;0,906
38.453710931;0,1087;0,0958;0,8938;0,905
38.458213015;0,1101;0,0932;0,8921;0,904
38.462321348;0,1087;0,0884;0,8881;0,899
38.465745827;0,1051;0,0876;0,8787;0,889
38.469933848;0,1027;0,0872;0,8675;0,878
38.47415989;0,0951;0,0862;0,8553;0,865
38.480152077;0,0927;0,0873;0,8468;0,856
38.482043744;0,0886;0,0889;0,8387;0,848
38.485614577;0,0859;0,0927;0,8260;0,836
38.494688535;0,0841;0,0957;0,8126;0,823
38.495961973;0,0810;0,0996;0,7987;0,809
38.49755989;0,0796;0,1050;0,7893;0,800
38.537305202;0,0768;0,1114;0,7806;0,792
38.542820827;0,0749;0,1177;0,7741;0,787
38.543620306;0,0748;0,1258;0,7655;0,779
38.544010931;0,0746;0,1357;0,7586;0,774
38.544363015;0,0782;0,1442;0,7553;0,773
38.544721869;0,0824;0,1520;0,7569;0,776
38.545008848;0,0833;0,1594;0,7650;0,786
38.545424994;0,0817;0,1662;0,7825;0,804
38.545842702;0,0801;0,1694;0,7950;0,817
38.546164577;0,0797;0,1705;0,8031;0,825
38.546382806;0,0788;0,1731;0,8137;0,836
38.546803119;0,0823;0,1768;0,8259;0,849
38.552134369;0,0866;0,1812;0,8396;0,863
38.554902077;0,0920;0,1871;0,8546;0,880
38.557831765;0,0992;0,1936;0,8699;0,897
38.56144166;0,1076;0,2027;0,8879;0,917
38.565102077;0,1241;0,2141;0,9040;0,937
38.571275515;0,1390;0,2261;0,9137;0,951
38.57349791;0,1551;0,2402;0,9199;0,963
38.576821348;0,1691;0,2520;0,9237;0,972
38.580905723;0,1866;0,2633;0,9320;0,986
38.584698431;0,2053;0,2712;0,9457;1,005
38.591535931;0,2231;0,2786;0,9710;1,034
38.59287239;0,2336;0,2784;0,9957;1,060
38.596870827;0,2397;0,2742;1,0252;1,088
38.601198952;0,2421;0,2630;1,0585;1,117
38.604936452;0,2415;0,2507;1,0826;1,137
38.614930723;0,2379;0,2374;1,1038;1,154
38.617663015;0,2310;0,2220;1,1203;1,165
38.618388535;0,2226;0,2124;1,1360;1,177
38.620739056;0,2141;0,2048;1,1494;1,187
38.626096348;0,2025;0,1988;1,1647;1,199
38.628614056;0,1958;0,1944;1,1751;1,207
38.632869265;0,1886;0,1932;1,1781;1,209
38.637593223;0,1841;0,1909;1,1737;1,203
38.643434369;0,1817;0,1915;1,1622;1,192
38.64479114;0,1835;0,1940;1,1445;1,175
38.651410931;0,1867;0,2000;1,1160;1,149
38.652148952;0,1885;0,2067;1,0914;1,127
38.680351556;0,1926;0,2161;1,0770;1,115
38.681752598;0,2053;0,2260;1,0503;1,094
38.682159369;0,2147;0,2334;1,0281;1,076
38.683024473;0,2217;0,2401;1,0048;1,057
38.68384739;0,2276;0,2478;0,9880;1,044
38.68442239;0,2351;0,2532;0,9694;1,029
38.685286973;0,2457;0,2547;0,9536;1,017
38.68630416;0,2552;0,2563;0,9395;1,007
38.69180364;0,2650;0,2553;0,9362;1,006
38.69719791;0,2742;0,2512;0,9432;1,014
38.697614577;0,2807;0,2426;0,9573;1,027
38.700220827;0,2877;0,2311;0,9798;1,047
38.704046869;0,2954;0,2175;1,0100;1,075
38.711314056;0,3081;0,1961;1,0487;1,110
38.71219114;0,3191;0,1769;1,0890;1,149
38.71701666;0,3273;0,1574;1,1273;1,184
38.721211452;0,3330;0,1350;1,1719;1,226
38.72399114;0,3381;0,1166;1,2032;1,255
38.730104681;0,3411;0,0998;1,2349;1,285
38.731614577;0,3418;0,0792;1,2778;1,325
38.735730202;0,3353;0,0609;1,3144;1,358
38.743859369;0,3238;0,0402;1,3545;1,393
38.744903119;0,3127;0,0236;1,3780;1,413
38.747770306;0,2991;0,0080;1,3940;1,426
38.752490098;0,2816;-0,0075;1,3973;1,425
38.75635416;0,2606;-0,0171;1,3926;1,417
38.760111973;0,2421;-0,0243;1,3771;1,398
38.763676035;0,2222;-0,0265;1,3485;1,367
38.767771869;0,2064;-0,0239;1,3170;1,333
38.773298952;0,1935;-0,0207;1,2805;1,295
38.776903119;0,1817;-0,0123;1,2340;1,247
38.780656765;0,1750;-0,0041;1,1905;1,203
38.783390619;0,1709;0,0053;1,1462;1,159
38.787342702;0,1700;0,0194;1,0980;1,111
38.792745306;0,1726;0,0341;1,0594;1,074
38.798342181;0,1751;0,0528;1,0209;1,037
38.800248952;0,1757;0,0709;0,9961;1,014
38.825543744;0,1808;0,0891;0,9769;0,997
38.827033848;0,1849;0,1034;0,9634;0,986
38.827689577;0,1885;0,1178;0,9495;0,975
38.828073431;0,1918;0,1277;0,9380;0,966
38.828551556;0,1942;0,1375;0,9239;0,954
38.829220827;0,1963;0,1481;0,9079;0,941
38.830040098;0,1969;0,1571;0,8974;0,932
38.831031244;0,1983;0,1637;0,8922;0,929
38.835777598;0,1992;0,1702;0,8929;0,931
38.839981765;0,2003;0,1716;0,9002;0,938
38.843269785;0,2009;0,1722;0,9089;0,947
38.847104681;0,2034;0,1726;0,9186;0,957
38.851495827;0,2103;0,1733;0,9299;0,969
38.857598952;0,2197;0,1782;0,9424;0,984
38.86014791;0,2334;0,1858;0,9580;1,003
38.862795827;0,2396;0,1939;0,9700;1,018
38.867814056;0,2475;0,2013;0,9762;1,027
38.870896348;0,2504;0,2067;0,9805;1,033
38.875011452;0,2516;0,2129;0,9791;1,033
38.878839577;0,2497;0,2170;0,9711;1,026
38.882499994;0,2461;0,2207;0,9643;1,019
38.889137494;0,2413;0,2234;0,9591;1,014
38.891950515;0,2342;0,2258;0,9535;1,007
38.89461041;0,2309;0,2260;0,9501;1,004
38.898802598;0,2253;0,2242;0,9501;1,002
38.902882806;0,2186;0,2223;0,9536;1,003
38.906733327;0,2112;0,2200;0,9613;1,009
38.910670827;0,2091;0,2180;0,9666;1,013
38.916057806;0,2058;0,2162;0,9731;1,018
38.91952291;0,1981;0,2138;0,9806;1,023
38.925833848;0,1937;0,2118;0,9842;1,025
38.927975515;0,1878;0,2094;0,9855;1,025
38.931792702;0,1823;0,2085;0,9797;1,018
38.934717702;0,1790;0,2087;0,9730;1,011
38.977062494;0,1718;0,2098;0,9665;1,004
38.979381765;0,1647;0,2121;0,9614;0,998
38.98016666;0,1569;0,2123;0,9579;0,994
38.980877598;0,1481;0,2118;0,9555;0,990
38.98152291;0,1410;0,2101;0,9493;0,982
38.982296869;0,1334;0,2084;0,9395;0,971
38.982973431;0,1243;0,2072;0,9237;0,955
38.983386452;0,1153;0,2050;0,9088;0,939
38.983714056;0,1053;0,2040;0,8918;0,921
38.984044785;0,0952;0,2012;0,8696;0,898
38.984455723;0,0871;0,2002;0,8556;0,883
38.984846869;0,0805;0,1992;0,8403;0,867
38.991052077;0,0720;0,1974;0,8246;0,851
38.991663015;0,0678;0,1947;0,8108;0,837
38.994396348;0,0662;0,1952;0,7988;0,825
38.997901556;0,0672;0,1977;0,7853;0,813
39.002343223;0,0702;0,2001;0,7770;0,805
39.00673489;0,0747;0,2058;0,7704;0,801
39.010076556;0,0821;0,2093;0,7676;0,800
39.013849473;0,0883;0,2119;0,7624;0,796
39.017742181;0,0977;0,2158;0,7562;0,792
39.021959369;0,1037;0,2202;0,7499;0,788
39.025849994;0,1122;0,2233;0,7460;0,787
39.032337494;0,1207;0,2271;0,7439;0,787
39.036161452;0,1308;0,2315;0,7467;0,793
39.039685931;0,1378;0,2342;0,7497;0,797
39.043011452;0,1424;0,2345;0,7529;0,801
39.047627598;0,1455;0,2313;0,7525;0,801
39.049574473;0,1489;0,2320;0,7490;0,798
39.053581765;0,1506;0,2298;0,7460;0,795
39.057599473;0,1544;0,2294;0,7458;0,795
39.061277598;0,1534;0,2284;0,7462;0,795
39.06550416;0,1492;0,2255;0,7546;0,802
39.069290098;0,1390;0,2193;0,7677;0,810
39.079074994;0,1314;0,2128;0,7818;0,821
39.079908327;0,1241;0,2047;0,7947;0,830
39.082619785;0,1192;0,2000;0,8105;0,843
39.121545827;0,1143;0,1957;0,8288;0,859
39.122389577;0,1111;0,1920;0,8482;0,877
39.122732806;0,1073;0,1907;0,8740;0,901
39.122983848;0,1064;0,1924;0,8929;0,920
39.123245827;0,1103;0,1965;0,9078;0,935
39.123488015;0,1180;0,2024;0,9256;0,955
39.123728119;0,1285;0,2102;0,9403;0,972
39.123970827;0,1330;0,2185;0,9586;0,992
39.124213535;0,1377;0,2257;0,9747;1,010
39.124455723;0,1417;0,2314;0,9916;1,028
39.127424994;0,1451;0,2357;1,0068;1,044
39.129187494;0,1468;0,2366;1,0269;1,064
39.134989056;0,1507;0,2352;1,0458;1,082
39.137203119;0,1535;0,2331;1,0628;1,099
39.142446869;0,1544;0,2310;1,0817;1,117
39.144630202;0,1552;0,2282;1,0981;1,132
39.148856765;0,1551;0,2275;1,1154;1,149
39.152651035;0,1553;0,2242;1,1379;1,170
39.156965619;0,1537;0,2229;1,1582;1,189
39.16150364;0,1512;0,2214;1,1767;1,207
39.164664577;0,1534;0,2174;1,1964;1,226
39.168543744;0,1540;0,2145;1,2066;1,235
39.173930202;0,1548;0,2103;1,2120;1,240
39.177431244;0,1547;0,2078;1,2124;1,240
39.18062864;0,1519;0,2072;1,2116;1,239
39.186779681;0,1484;0,2088;1,2095;1,236
39.195674473;0,1445;0,2111;1,2060;1,233
39.199456244;0,1435;0,2117;1,2023;1,229
39.200025515;0,1426;0,2143;1,1951;1,222
39.201587494;0,1418;0,2177;1,1839;1,212
39.22972239;0,1359;0,2230;1,1688;1,198
39.23169791;0,1300;0,2321;1,1491;1,179
39.232539577;0,1259;0,2395;1,1290;1,161
39.233030723;0,1205;0,2470;1,1085;1,142
39.233501556;0,1131;0,2539;1,0873;1,122
39.233986973;0,1017;0,2611;1,0712;1,107
39.234395827;0,0905;0,2655;1,0557;1,092
39.234890098;0,0775;0,2718;1,0352;1,073
39.236845306;0,0691;0,2759;1,0175;1,057
39.241893744;0,0636;0,2843;1,0023;1,044
39.244098431;0,0557;0,2912;0,9953;1,039
39.248077077;0,0515;0,3001;0,9900;1,036
39.251933848;0,0490;0,3031;0,9831;1,030
39.257051035;0,0495;0,3051;0,9748;1,023
39.260186973;0,0497;0,3059;0,9719;1,020
39.263915098;0,0505;0,3046;0,9722;1,020
39.26845989;0,0524;0,3050;0,9775;1,025
39.273619265;0,0528;0,3036;0,9864;1,033
39.276121348;0,0533;0,3045;0,9979;1,045
39.280161973;0,0501;0,3042;1,0134;1,059
39.285649473;0,0461;0,3015;1,0239;1,068
39.28864739;0,0419;0,2976;1,0347;1,077
39.292561452;0,0343;0,2942;1,0440;1,085
39.295881765;0,0275;0,2920;1,0504;1,091
39.29977864;0,0196;0,2884;1,0557;1,095
39.30387916;0,0121;0,2854;1,0593;1,097
39.30765416;0,0046;0,2802;1,0632;1,100
39.311792702;-0,0005;0,2768;1,0697;1,105
39.315517181;-0,0064;0,2695;1,0759;1,109
39.319354681;-0,0085;0,2618;1,0793;1,111
39.32375416;-0,0081;0,2547;1,0845;1,114
39.327427598;-0,0028;0,2435;1,0941;1,121
39.331387494;0,0023;0,2319;1,1074;1,131
39.335269785;0,0098;0,2157;1,1276;1,148
39.341958327;0,0215;0,2001;1,1496;1,167
39.345058327;0,0342;0,1857;1,1743;1,189
39.347726556;0,0460;0,1735;1,1972;1,211
39.351611973;0,0565;0,1604;1,2229;1,235
39.388332806;0,0598;0,1500;1,2446;1,255
39.389802598;0,0586;0,1398;1,2667;1,276
39.39029166;0,0495;0,1285;1,2923;1,300
39.391050515;0,0383;0,1181;1,3069;1,313
39.391602077;0,0289;0,1064;1,3126;1,317
39.391989577;0,0148;0,0959;1,3033;1,307
39.39225416;0,0031;0,0887;1,2860;1,289
39.39249166;-0,0100;0,0860;1,2571;1,260
39.392727598;-0,0196;0,0856;1,2295;1,233
39.392975515;-0,0276;0,0875;1,2025;1,206
39.398024994;-0,0354;0,0906;1,1744;1,178
39.39966666;-0,0378;0,0933;1,1517;1,156
39.402910931;-0,0397;0,0962;1,1317;1,136
39.406764056;-0,0399;0,1033;1,1102;1,116
39.410951035;-0,0416;0,1092;1,0889;1,095
39.414892181;-0,0436;0,1214;1,0682;1,076
39.419101035;-0,0406;0,1341;1,0416;1,051
39.422783327;-0,0382;0,1467;1,0197;1,031
39.427370827;-0,0343;0,1590;1,0012;1,014
39.430843744;-0,0289;0,1729;0,9822;0,998
39.438738535;-0,0215;0,1854;0,9656;0,983
39.439619785;-0,0127;0,1949;0,9495;0,969
39.44459166;-0,0051;0,2059;0,9328;0,955
39.446806765;0,0002;0,2118;0,9175;0,942
39.451838015;0,0057;0,2163;0,9029;0,928
39.455692181;0,0111;0,2187;0,8969;0,923
39.458884369;0,0171;0,2193;0,8986;0,925
39.462170306;0,0200;0,2179;0,9019;0,928
39.466194265;0,0245;0,2157;0,9078;0,933
39.472206765;0,0289;0,2112;0,9154;0,940
39.474506765;0,0329;0,2038;0,9215;0,944
39.478386452;0,0347;0,1959;0,9344;0,955
39.482244264;0,0344;0,1895;0,9503;0,970
39.486292702;0,0367;0,1804;0,9664;0,984
39.495357285;0,0392;0,1717;0,9807;0,996
39.49621041;0,0380;0,1649;0,9928;1,007
39.504440619;0,0336;0,1592;1,0022;1,015
39.505516139;0,0307;0,1522;1,0069;1,019
39.519521348;0,0270;0,1444;1,0084;1,019
39.521759369;0,0216;0,1397;1,0071;1,017
39.522244785;0,0119;0,1355;1,0025;1,012
39.522632806;0,0052;0,1319;0,9919;1,001
39.524331244;-0,0011;0,1284;0,9764;0,985
39.525690098;-0,0069;0,1281;0,9512;0,960
39.530227077;-0,0112;0,1303;0,9301;0,939
39.533641139;-0,0136;0,1348;0,9088;0,919
39.539593744;-0,0195;0,1402;0,8817;0,893
39.541752077;-0,0212;0,1453;0,8608;0,873
39.546062494;-0,0223;0,1504;0,8396;0,853
39.549683848;-0,0243;0,1524;0,8128;0,827
39.555604681;-0,0259;0,1536;0,7933;0,808
39.557953119;-0,0292;0,1564;0,7726;0,789
39.563321348;-0,0330;0,1617;0,7556;0,773
39.565589577;-0,0362;0,1660;0,7446;0,764
39.569654681;-0,0400;0,1702;0,7346;0,755
39.573509889;-0,0385;0,1725;0,7285;0,750
39.577544264;-0,0401;0,1743;0,7242;0,746
39.58144791;-0,0404;0,1734;0,7209;0,743
39.585238014;-0,0436;0,1737;0,7182;0,740
39.589365619;-0,0465;0,1723;0,7162;0,738
39.594968223;-0,0498;0,1719;0,7153;0,737
39.597563014;-0,0495;0,1731;0,7163;0,739
39.60340416;-0,0462;0,1730;0,7181;0,740
39.606528119;-0,0443;0,1753;0,7195;0,742
39.609274994;-0,0378;0,1753;0,7229;0,745
39.613368223;-0,0313;0,1770;0,7263;0,748
39.617640619;-0,0296;0,1819;0,7309;0,754
39.621551556;-0,0251;0,1832;0,7350;0,758
39.625146348;-0,0218;0,1831;0,7324;0,755
39.629109369;-0,0171;0,1821;0,7278;0,750
39.633558848;-0,0169;0,1826;0,7205;0,743
39.641505202;-0,0203;0,1816;0,7113;0,734
39.642640619;-0,0266;0,1781;0,7062;0,729
39.645157285;-0,0362;0,1773;0,7093;0,732
39.650711973;-0,0443;0,1759;0,7207;0,743
39.677570306;-0,0507;0,1725;0,7362;0,758
39.679541139;-0,0551;0,1723;0,7510;0,772
39.679999473;-0,0574;0,1726;0,7679;0,789
39.680365619;-0,0612;0,1738;0,7791;0,801
39.68074166;-0,0643;0,1745;0,7850;0,807
39.681015619;-0,0669;0,1753;0,7869;0,809
39.681285931;-0,0729;0,1789;0,7864;0,810
39.684682285;-0,0753;0,1814;0,7818;0,806
39.685431764;-0,0809;0,1863;0,7723;0,799
39.690372389;-0,0826;0,1928;0,7608;0,789
39.693606244;-0,0853;0,1996;0,7479;0,779
39.696828119;-0,0866;0,2098;0,7388;0,773
39.700781764;-0,0871;0,2222;0,7300;0,768
39.70802916;-0,0863;0,2328;0,7261;0,767
39.708840619;-0,0820;0,2420;0,7268;0,770
39.712594785;-0,0720;0,2494;0,7345;0,779
39.716501035;-0,0622;0,2529;0,7458;0,790
39.721694785;-0,0483;0,2584;0,7613;0,805
39.724429681;-0,0327;0,2642;0,7833;0,827
39.728215098;-0,0178;0,2689;0,8088;0,853
39.734636973;-0,0046;0,2745;0,8429;0,886
39.738515619;0,0094;0,2831;0,8937;0,938
39.740599473;0,0227;0,2867;0,9474;0,990
39.744387494;0,0311;0,2905;1,0042;1,046
39.74846041;0,0407;0,2868;1,0643;1,103
39.752305202;0,0470;0,2817;1,1108;1,147
39.756841139;0,0534;0,2771;1,1476;1,182
39.76356666;0,0563;0,2665;1,1887;1,219
39.764293223;0,0532;0,2563;1,2247;1,252
39.768236452;0,0486;0,2442;1,2600;1,284
39.777523431;0,0386;0,2276;1,2954;1,316
39.778965098;0,0287;0,2101;1,3208;1,338
39.780030723;0,0161;0,1914;1,3443;1,358
39.784870827;0,0042;0,1760;1,3583;1,370
39.817058327;-0,0098;0,1625;1,3679;1,378
39.81964791;-0,0222;0,1520;1,3725;1,381
39.820541139;-0,0366;0,1366;1,3688;1,376
39.821276556;-0,0467;0,1275;1,3666;1,373
39.821855202;-0,0596;0,1218;1,3565;1,363
39.822426556;-0,0725;0,1161;1,3425;1,349
39.82305416;-0,0829;0,1103;1,3233;1,330
39.823502598;-0,0951;0,1066;1,2936;1,301
39.829734369;-0,1009;0,1084;1,2658;1,274
39.830664577;-0,1087;0,1145;1,2365;1,247
39.83097291;-0,1151;0,1235;1,2047;1,216
39.831590619;-0,1182;0,1338;1,1763;1,190
39.837228639;-0,1169;0,1474;1,1463;1,162
39.841871348;-0,1163;0,1626;1,1101;1,128
39.843752598;-0,1091;0,1796;1,0755;1,096
39.847638014;-0,0979;0,1980;1,0422;1,065
39.851771348;-0,0835;0,2192;1,0098;1,037
39.856307806;-0,0692;0,2386;0,9873;1,018
39.859695306;-0,0555;0,2527;0,9674;1,001
39.866770827;-0,0454;0,2638;0,9501;0,987
39.868077077;-0,0388;0,2690;0,9374;0,976
39.872638535;-0,0397;0,2713;0,9287;0,968
39.875698952;-0,0388;0,2714;0,9201;0,960
39.879502598;-0,0357;0,2718;0,9105;0,951
39.883577077;-0,0294;0,2716;0,9012;0,942
39.888255202;-0,0221;0,2709;0,8990;0,939
39.891299473;-0,0165;0,2681;0,9091;0,948
39.895147389;-0,0120;0,2633;0,9263;0,963
39.899512494;-0,0035;0,2513;0,9530;0,986
